Estación: ,C19100,SAN FRANCISCO. LINARES
2001-03-19,1.1,CLIC
2001-03-20,0,CLIC
2001-03-21,0,CLIC
2001-03-22,0,CLIC
2001-03-23,0,CLIC
2001-03-24,0,CLIC
2001-03-25,2.5,CLIC
2001-03-26,3,CLIC
2001-03-27,0,CLIC
2001-03-28,0,CLIC
2001-03-29,0,CLIC
2001-03-30,0,CLIC
2001-03-31,0,CLIC
2001-04-01,0,CLIC
2001-04-02,0,CLIC
2001-04-03,0,CLIC
2001-04-04,0,CLIC
2001-04-05,0,CLIC
2001-04-06,0,CLIC
2001-04-07,0,CLIC
2001-04-08,0,CLIC
2001-04-09,0,CLIC
2001-04-10,0,CLIC
2001-04-11,0,CLIC
2001-04-12,0,CLIC
2001-04-13,0,CLIC
2001-04-14,0,CLIC
2001-04-15,0,CLIC
2001-04-16,0,CLIC
2001-04-17,18,CLIC
2001-04-18,0,CLIC
2001-04-19,0,CLIC
2001-04-20,0,CLIC
2001-04-21,0,CLIC
2001-04-22,0,CLIC
2001-04-23,0,CLIC
2001-04-24,13.2,CLIC
2001-04-25,3,CLIC
2001-04-26,20,CLIC
2001-04-27,1.5,CLIC
2001-04-28,0,CLIC
2001-04-29,0,CLIC
2001-04-30,0,CLIC
2001-05-01,0,CLIC
2001-05-02,0,CLIC
2001-05-03,3.9,CLIC
2001-05-04,0,CLIC
2001-05-05,0,CLIC
2001-05-06,4,CLIC
2001-05-07,0,CLIC
2001-05-08,0,CLIC
2001-05-09,0,CLIC
2001-05-10,0,CLIC
2001-05-11,0,CLIC
2001-05-12,17.9,CLIC
2001-05-13,0,CLIC
2001-05-14,0,CLIC
2001-05-15,0,CLIC
2001-05-16,0,CLIC
2001-05-17,0,CLIC
2001-05-18,0,CLIC
2001-05-19,0,CLIC
2001-05-20,0,CLIC
2001-05-21,12,CLIC
2001-05-22,12.8,CLIC
2001-05-23,0,CLIC
2001-05-24,0,CLIC
2001-05-25,0,CLIC
2001-05-26,0,CLIC
2001-05-27,0,CLIC
2001-05-28,0,CLIC
2001-05-29,0,CLIC
2001-05-30,0,CLIC
2001-05-31,0,CLIC
2001-06-01,0,CLIC
2001-06-02,0,CLIC
2001-06-03,0,CLIC
2001-06-04,0,CLIC
2001-06-05,0,CLIC
2001-06-06,0,CLIC
2001-06-07,0,CLIC
2001-06-08,0,CLIC
2001-06-09,0,CLIC
2001-06-10,0,CLIC
2001-06-11,0,CLIC
2001-06-12,0,CLIC
2001-06-13,0,CLIC
2001-06-14,80,CLIC
2001-06-15,25,CLIC
2001-06-16,0,CLIC
2001-06-17,0,CLIC
2001-06-18,0,CLIC
2001-06-19,0,CLIC
2001-06-20,0,CLIC
2001-06-21,0,CLIC
2001-06-22,0,CLIC
2001-06-23,0,CLIC
2001-06-24,15,CLIC
2001-06-25,0,CLIC
2001-06-26,0,CLIC
2001-07-01,28,CLIC
2001-07-02,48,CLIC
2001-07-03,20,CLIC
2001-07-04,7,CLIC
2001-07-05,0,CLIC
2001-07-06,0,CLIC
2001-07-07,0,CLIC
2001-07-08,0,CLIC
2001-07-09,0,CLIC
2001-07-10,0,CLIC
2001-07-11,0,CLIC
2001-07-12,0,CLIC
2001-07-13,0,CLIC
2001-07-14,0,CLIC
2001-07-15,0,CLIC
2001-07-16,0,CLIC
2001-07-17,0,CLIC
2001-07-18,0,CLIC
2001-07-19,0,CLIC
2001-07-20,0,CLIC
2001-07-21,0,CLIC
2001-07-22,0,CLIC
2001-07-23,0,CLIC
2001-07-24,0,CLIC
2001-07-25,0,CLIC
2001-07-26,0,CLIC
2001-07-27,0,CLIC
2001-07-28,0,CLIC
2001-07-29,0,CLIC
2001-07-30,0,CLIC
2001-07-31,0,CLIC
2001-08-01,0,CLIC
2001-08-02,6.5,CLIC
2001-08-03,0,CLIC
2001-08-04,0,CLIC
2001-08-05,0,CLIC
2001-08-06,0,CLIC
2001-08-07,1.5,CLIC
2001-08-08,0,CLIC
2001-08-09,0,CLIC
2001-08-10,0,CLIC
2001-08-11,0,CLIC
2001-08-12,0,CLIC
2001-08-13,0,CLIC
2001-08-14,0,CLIC
2001-08-15,0,CLIC
2001-08-16,0,CLIC
2001-08-17,0,CLIC
2001-08-18,0,CLIC
2001-08-19,0,CLIC
2001-08-20,0,CLIC
2001-08-21,0,CLIC
2001-08-22,0,CLIC
2001-08-23,0,CLIC
2001-08-24,0,CLIC
2001-08-25,0,CLIC
2001-08-26,0,CLIC
2001-08-27,0,CLIC
2001-08-28,3.6,CLIC
2001-08-29,9.8,CLIC
2001-08-30,0,CLIC
2001-08-31,0,CLIC
2001-09-01,7.2,CLIC
2001-09-02,0,CLIC
2001-09-03,0,CLIC
2001-09-04,9.3,CLIC
2001-09-05,0,CLIC
2001-09-06,0,CLIC
2001-09-07,0,CLIC
2001-09-08,0,CLIC
2001-09-09,87,CLIC
2001-09-10,95.3,CLIC
2001-09-11,34,CLIC
2001-09-12,0,CLIC
2001-09-13,0,CLIC
2001-09-14,0,CLIC
2001-09-15,0,CLIC
2001-09-16,0,CLIC
2001-09-17,0,CLIC
2001-09-18,0,CLIC
2001-09-19,8,CLIC
2001-09-20,9.4,CLIC
2001-09-26,0,CLIC
2001-09-27,0,CLIC
2001-09-28,0,CLIC
2001-09-29,0,CLIC
2001-09-30,0,CLIC
2001-10-01,0,CLIC
2001-10-02,0,CLIC
2001-10-03,0,CLIC
2001-10-10,0,CLIC
2001-10-11,0,CLIC
2001-10-12,10.5,CLIC
2001-10-13,0,CLIC
2001-10-14,0,CLIC
2001-10-15,0,CLIC
2001-10-16,2.5,CLIC
2001-10-17,0,CLIC
2001-10-18,0,CLIC
2001-10-19,0,CLIC
2001-10-20,0,CLIC
2001-10-21,0,CLIC
2001-10-22,0,CLIC
2001-10-23,0,CLIC
2001-10-24,0,CLIC
2001-10-25,0,CLIC
2001-10-26,60,CLIC
2001-10-27,0,CLIC
2001-10-28,0,CLIC
2001-10-29,0,CLIC
2001-10-30,0,CLIC
2001-10-31,0,CLIC
2001-11-01,0,CLIC
2001-11-02,0,CLIC
2001-11-03,2.6,CLIC
2001-11-04,0,CLIC
2001-11-05,0,CLIC
2001-11-06,0,CLIC
2001-11-07,0,CLIC
2001-11-08,0,CLIC
2001-11-09,13.8,CLIC
2001-11-10,0,CLIC
2001-11-11,0,CLIC
2001-11-12,0,CLIC
2001-11-13,0,CLIC
2001-11-14,0,CLIC
2001-11-15,0,CLIC
2001-11-16,17.4,CLIC
2001-11-17,2.4,CLIC
2001-11-18,0,CLIC
2001-11-19,50,CLIC
2001-11-20,10.2,CLIC
2001-11-21,0,CLIC
2001-11-22,0,CLIC
2001-11-23,0,CLIC
2001-11-24,0,CLIC
2001-11-25,0,CLIC
2001-11-26,0,CLIC
2001-11-27,0,CLIC
2001-11-28,0,CLIC
2001-11-29,0,CLIC
2001-11-30,0,CLIC
2002-01-02,0,CLIC
2002-01-03,0,CLIC
2002-01-04,0,CLIC
2002-01-05,0,CLIC
2002-01-06,0,CLIC
2002-01-07,0,CLIC
2002-01-08,0,CLIC
2002-01-09,0,CLIC
2002-01-10,0,CLIC
2002-01-11,0,CLIC
2002-01-12,0,CLIC
2002-01-13,5.3,CLIC
2002-01-14,0,CLIC
2002-01-15,0,CLIC
2002-01-16,0,CLIC
2002-01-17,0,CLIC
2002-01-18,0,CLIC
2002-01-19,0,CLIC
2002-01-20,0,CLIC
2002-01-21,0,CLIC
2002-01-22,0,CLIC
2002-01-23,0,CLIC
2002-01-24,0,CLIC
2002-01-25,0,CLIC
2002-01-26,0,CLIC
2002-01-27,0,CLIC
2002-01-28,0,CLIC
2002-01-29,0,CLIC
2002-01-30,0,CLIC
2002-01-31,0,CLIC
2002-02-01,0,CLIC
2002-02-02,0,CLIC
2002-02-03,0,CLIC
2002-02-04,1.9,CLIC
2002-02-05,1.7,CLIC
2002-02-06,1,CLIC
2002-02-07,0,CLIC
2002-02-08,0,CLIC
2002-02-09,0,CLIC
2002-02-10,0,CLIC
2002-02-11,6.3,CLIC
2002-02-12,0,CLIC
2002-02-13,9,CLIC
2002-02-14,0,CLIC
2002-02-15,0,CLIC
2002-02-16,0,CLIC
2002-02-17,0,CLIC
2002-02-18,0,CLIC
2002-02-19,0,CLIC
2002-02-20,0,CLIC
2002-02-21,0,CLIC
2002-02-22,0,CLIC
2002-02-23,0,CLIC
2002-02-24,0,CLIC
2002-02-25,0,CLIC
2002-02-26,3.8,CLIC
2002-02-27,0,CLIC
2002-02-28,0.8464,CLIC
2002-03-01,0,CLIC
2002-03-02,0,CLIC
2002-03-03,0,CLIC
2002-03-04,0,CLIC
2002-03-05,0,CLIC
2002-03-06,0,CLIC
2002-03-07,0,CLIC
2002-03-08,0,CLIC
2002-03-09,2.6,CLIC
2002-03-10,0,CLIC
2002-03-11,0,CLIC
2002-03-12,0,CLIC
2002-03-13,0,CLIC
2002-03-14,0,CLIC
2002-03-15,0,CLIC
2002-03-16,0,CLIC
2002-03-17,0,CLIC
2002-03-18,0,CLIC
2002-03-19,0,CLIC
2002-03-20,0,CLIC
2002-03-21,0,CLIC
2002-03-22,0,CLIC
2002-03-23,0,CLIC
2002-03-24,0,CLIC
2002-03-25,7,CLIC
2002-03-26,4,CLIC
2002-03-27,0,CLIC
2002-03-28,0,CLIC
2002-03-29,0,CLIC
2002-03-30,0,CLIC
2002-03-31,0,CLIC
2002-04-01,0,CLIC
2002-04-02,0,CLIC
2002-04-03,0,CLIC
2002-04-04,3.9,CLIC
2002-04-05,2.8,CLIC
2002-04-06,3,CLIC
2002-04-07,0,CLIC
2002-04-08,0,CLIC
2002-04-09,26.5,CLIC
2002-04-10,0,CLIC
2002-04-11,0,CLIC
2002-04-12,0,CLIC
2002-04-13,0,CLIC
2002-04-14,0,CLIC
2002-04-15,9,CLIC
2002-04-16,0,CLIC
2002-04-17,0,CLIC
2002-04-18,0,CLIC
2002-04-19,0,CLIC
2002-04-20,0,CLIC
2002-04-21,0,CLIC
2002-04-22,0,CLIC
2002-04-23,0,CLIC
2002-04-24,0,CLIC
2002-04-25,0,CLIC
2002-04-26,0,CLIC
2002-04-27,0,CLIC
2002-04-28,0,CLIC
2002-04-29,0,CLIC
2002-05-01,0,CLIC
2002-05-02,0,CLIC
2002-05-03,0,CLIC
2002-05-04,0,CLIC
2002-05-05,0,CLIC
2002-05-06,0,CLIC
2002-05-07,0,CLIC
2002-05-08,0,CLIC
2002-05-09,0,CLIC
2002-05-10,0,CLIC
2002-05-11,0,CLIC
2002-05-12,0,CLIC
2002-05-13,9.5,CLIC
2002-05-14,0,CLIC
2002-05-15,0,CLIC
2002-05-16,0,CLIC
2002-05-17,0,CLIC
2002-05-18,0,CLIC
2002-05-19,0,CLIC
2002-05-20,0,CLIC
2002-05-21,0,CLIC
2002-05-22,0,CLIC
2002-05-23,7.5,CLIC
2002-05-24,0,CLIC
2002-05-25,0,CLIC
2002-05-26,0,CLIC
2002-05-27,0,CLIC
2002-05-28,0,CLIC
2002-05-29,0,CLIC
2002-05-30,0,CLIC
2002-05-31,7.3,CLIC
2002-06-01,0,CLIC
2002-06-02,0,CLIC
2002-06-03,0,CLIC
2002-06-04,0,CLIC
2002-06-05,109,CLIC
2002-06-06,0,CLIC
2002-06-07,0,CLIC
2002-06-08,0,CLIC
2002-06-09,0,CLIC
2002-06-10,0,CLIC
2002-06-11,0,CLIC
2002-06-12,0,CLIC
2002-06-13,0,CLIC
2002-06-14,0,CLIC
2002-06-15,0,CLIC
2002-06-16,0,CLIC
2002-06-17,0,CLIC
2002-06-18,3.5,CLIC
2002-06-19,0,CLIC
2002-06-20,28,CLIC
2002-06-21,0,CLIC
2002-06-22,0,CLIC
2002-06-23,0,CLIC
2002-06-24,0,CLIC
2002-06-25,0,CLIC
2002-06-26,0,CLIC
2002-06-27,0,CLIC
2002-06-28,31,CLIC
2002-06-29,17.5,CLIC
2002-07-01,0,CLIC
2002-07-02,0,CLIC
2002-07-03,0,CLIC
2002-07-04,2.2,CLIC
2002-07-05,0,CLIC
2002-07-06,2.7,CLIC
2002-07-07,2.5,CLIC
2002-07-08,0,CLIC
2002-07-09,0,CLIC
2002-07-10,0,CLIC
2002-07-11,0,CLIC
2002-07-12,0,CLIC
2002-07-13,0,CLIC
2002-07-14,0,CLIC
2002-07-15,30,CLIC
2002-07-16,54,CLIC
2002-07-17,0,CLIC
2002-07-18,0,CLIC
2002-07-19,0,CLIC
2002-07-20,0,CLIC
2002-07-21,0,CLIC
2002-07-22,0,CLIC
2002-07-23,0,CLIC
2002-07-24,0,CLIC
2002-07-25,0,CLIC
2002-07-26,0,CLIC
2002-07-27,0,CLIC
2002-07-28,0,CLIC
2002-07-29,0,CLIC
2002-07-30,0,CLIC
2002-07-31,0,CLIC
2002-08-01,0,CLIC
2002-08-02,0,CLIC
2002-08-03,0,CLIC
2002-08-04,12.3,CLIC
2002-08-05,0,CLIC
2002-08-06,0,CLIC
2002-08-07,0,CLIC
2002-08-08,3,CLIC
2002-08-09,11.6,CLIC
2002-08-10,0,CLIC
2002-08-11,30.3,CLIC
2002-08-12,0,CLIC
2002-08-13,0,CLIC
2002-08-14,0,CLIC
2002-08-15,0,CLIC
2002-08-16,0,CLIC
2002-08-17,0,CLIC
2002-08-18,0,CLIC
2002-08-19,0,CLIC
2002-08-20,0,CLIC
2002-08-21,0,CLIC
2002-08-22,0,CLIC
2002-08-23,0,CLIC
2002-08-24,0,CLIC
2002-08-25,0,CLIC
2002-08-26,0,CLIC
2002-08-27,0,CLIC
2002-08-28,2.5,CLIC
2002-08-29,3.6,CLIC
2002-08-30,0,CLIC
2002-08-31,0,CLIC
2002-09-01,12.2,CLIC
2002-09-02,0,CLIC
2002-09-03,6.2,CLIC
2002-09-04,73,CLIC
2002-09-05,0,CLIC
2002-09-06,0,CLIC
2002-09-07,0,CLIC
2002-09-08,4.6,CLIC
2002-09-09,26,CLIC
2002-09-10,91,CLIC
2002-09-11,65.5,CLIC
2002-09-12,0,CLIC
2002-09-13,0,CLIC
2002-09-14,36,CLIC
2002-09-15,130,CLIC
2002-09-16,4,CLIC
2002-09-17,0,CLIC
2002-09-18,0,CLIC
2002-09-19,30,CLIC
2002-09-20,0,CLIC
2002-09-21,0,CLIC
2002-09-22,0,CLIC
2002-09-23,6.4,CLIC
2002-09-24,0,CLIC
2002-09-25,0,CLIC
2002-09-26,0,CLIC
2002-09-27,0,CLIC
2002-09-28,0,CLIC
2002-09-29,0,CLIC
2002-10-01,0,CLIC
2002-10-02,0,CLIC
2002-10-03,0,CLIC
2002-10-04,0,CLIC
2002-10-05,0,CLIC
2002-10-06,0,CLIC
2002-10-07,0,CLIC
2002-10-08,0,CLIC
2002-10-09,0,CLIC
2002-10-10,0,CLIC
2002-10-11,0,CLIC
2002-10-12,0,CLIC
2002-10-13,6,CLIC
2002-10-14,1.5,CLIC
2002-10-15,0,CLIC
2002-10-16,0,CLIC
2002-10-17,11.5,CLIC
2002-10-18,0,CLIC
2002-10-19,0,CLIC
2002-10-20,15,CLIC
2002-10-21,0,CLIC
2002-10-22,5,CLIC
2002-10-23,17,CLIC
2002-10-24,57,CLIC
2002-10-25,23,CLIC
2002-10-26,0,CLIC
2002-10-27,6.5,CLIC
2002-10-28,7.5,CLIC
2002-10-29,12.7,CLIC
2002-10-30,135,CLIC
2002-10-31,48.3,CLIC
2002-11-01,6.8,CLIC
2002-11-02,3.5,CLIC
2002-11-03,3.4,CLIC
2002-11-04,3.5,CLIC
2002-11-05,0,CLIC
2002-11-06,0,CLIC
2002-11-07,0,CLIC
2002-11-08,0,CLIC
2002-11-09,0,CLIC
2002-11-10,0,CLIC
2002-11-11,0,CLIC
2002-11-12,0,CLIC
2002-11-13,0,CLIC
2002-11-14,0,CLIC
2002-11-15,0,CLIC
2002-11-16,0,CLIC
2002-11-17,0,CLIC
2002-11-18,0,CLIC
2002-11-19,0,CLIC
2002-11-20,0,CLIC
2002-11-21,0,CLIC
2002-11-22,0,CLIC
2002-11-23,0,CLIC
2002-11-24,0,CLIC
2002-11-25,0,CLIC
2002-11-26,1.6,CLIC
2002-11-27,1.1,CLIC
2002-11-28,1,CLIC
2002-11-29,1,CLIC
2002-12-01,0,CLIC
2002-12-02,0,CLIC
2002-12-03,0,CLIC
2002-12-04,5.7,CLIC
2002-12-05,0,CLIC
2002-12-06,0,CLIC
2002-12-07,0,CLIC
2002-12-08,0,CLIC
2002-12-09,0,CLIC
2002-12-10,0,CLIC
2002-12-11,0,CLIC
2002-12-12,0,CLIC
2002-12-13,0,CLIC
2002-12-14,0,CLIC
2002-12-15,0,CLIC
2002-12-16,0,CLIC
2002-12-17,0,CLIC
2002-12-18,0,CLIC
2002-12-19,0,CLIC
2002-12-20,0,CLIC
2002-12-21,0,CLIC
2002-12-22,0,CLIC
2002-12-23,0,CLIC
2002-12-24,0,CLIC
2002-12-25,0,CLIC
2002-12-26,0,CLIC
2002-12-27,0,CLIC
2002-12-28,0,CLIC
2002-12-29,0,CLIC
2002-12-30,0,CLIC
2002-12-31,0,CLIC
2003-01-01,0,CLIC
2003-01-02,0,CLIC
2003-01-03,0,CLIC
2003-01-04,0,CLIC
2003-01-05,0,CLIC
2003-01-06,0,CLIC
2003-01-07,0,CLIC
2003-01-08,0,CLIC
2003-01-09,0,CLIC
2003-01-10,3.5,CLIC
2003-01-11,11.7,CLIC
2003-01-12,0,CLIC
2003-01-13,0,CLIC
2003-01-14,0,CLIC
2003-01-15,0,CLIC
2003-01-16,0,CLIC
2003-01-17,0,CLIC
2003-01-18,0,CLIC
2003-01-19,0,CLIC
2003-01-20,0,CLIC
2003-01-21,0,CLIC
2003-01-22,0,CLIC
2003-01-23,0,CLIC
2003-01-24,2.1,CLIC
2003-01-25,0,CLIC
2003-01-26,0,CLIC
2003-01-27,1.3,CLIC
2003-01-28,0,CLIC
2003-01-29,0,CLIC
2003-01-30,0,CLIC
2003-01-31,0,CLIC
2003-02-01,0,CLIC
2003-02-02,0,CLIC
2003-02-03,0,CLIC
2003-02-04,0,CLIC
2003-02-05,0,CLIC
2003-02-06,0,CLIC
2003-02-07,4.7,CLIC
2003-02-08,2.5,CLIC
2003-02-09,0,CLIC
2003-02-10,0,CLIC
2003-02-11,0,CLIC
2003-02-12,0,CLIC
2003-02-13,0,CLIC
2003-02-14,0,CLIC
2003-02-15,0,CLIC
2003-02-16,0,CLIC
2003-02-17,0,CLIC
2003-02-18,0,CLIC
2003-02-19,0,CLIC
2003-02-20,0,CLIC
2003-02-21,0,CLIC
2003-02-22,0,CLIC
2003-02-23,0,CLIC
2003-02-24,3,CLIC
2003-02-25,0,CLIC
2003-02-26,0,CLIC
2003-02-27,0,CLIC
2003-02-28,0,CLIC
2003-03-01,0,CLIC
2003-03-02,0,CLIC
2003-03-03,0,CLIC
2003-03-04,0,CLIC
2003-03-05,0.3,CLIC
2003-03-06,0,CLIC
2003-03-07,0,CLIC
2003-03-08,0,CLIC
2003-03-09,0,CLIC
2003-03-10,0,CLIC
2003-03-11,5.8,CLIC
2003-03-12,0,CLIC
2003-03-13,32,CLIC
2003-03-14,33,CLIC
2003-03-15,3.5,CLIC
2003-03-16,0,CLIC
2003-03-17,0,CLIC
2003-03-18,0,CLIC
2003-03-19,0,CLIC
2003-03-20,0,CLIC
2003-03-21,0,CLIC
2003-03-22,0,CLIC
2003-03-23,0,CLIC
2003-03-24,0,CLIC
2003-03-25,0,CLIC
2003-03-26,0,CLIC
2003-03-27,0,CLIC
2003-03-28,0,CLIC
2003-03-29,0,CLIC
2003-03-30,0,CLIC
2003-03-31,0,CLIC
2003-04-01,0,CLIC
2003-04-02,0,CLIC
2003-04-03,0,CLIC
2003-04-04,0,CLIC
2003-04-05,0,CLIC
2003-04-06,0,CLIC
2003-04-07,0,CLIC
2003-04-08,15.5,CLIC
2003-04-09,0,CLIC
2003-04-10,0,CLIC
2003-04-11,0,CLIC
2003-04-12,0,CLIC
2003-04-13,0,CLIC
2003-04-14,0,CLIC
2003-04-15,0,CLIC
2003-04-16,0,CLIC
2003-04-17,0,CLIC
2003-04-18,0,CLIC
2003-04-19,0,CLIC
2003-04-20,3.5,CLIC
2003-04-21,4,CLIC
2003-04-22,0,CLIC
2003-04-23,0,CLIC
2003-04-24,0,CLIC
2003-04-25,0,CLIC
2003-04-26,0,CLIC
2003-04-27,0,CLIC
2003-04-28,0,CLIC
2003-04-29,0,CLIC
2003-04-30,0,CLIC
2003-05-01,0,CLIC
2003-05-02,0,CLIC
2003-05-03,0,CLIC
2003-05-04,0,CLIC
2003-05-05,0,CLIC
2003-05-06,0,CLIC
2003-05-07,0,CLIC
2003-05-08,0,CLIC
2003-05-09,0,CLIC
2003-05-10,0,CLIC
2003-05-11,0,CLIC
2003-05-12,0,CLIC
2003-05-13,0,CLIC
2003-05-14,0,CLIC
2003-05-15,0,CLIC
2003-05-16,0,CLIC
2003-05-17,0,CLIC
2003-05-18,0,CLIC
2003-05-19,0,CLIC
2003-05-20,0,CLIC
2003-05-21,2.5,CLIC
2003-05-22,0,CLIC
2003-05-23,0,CLIC
2003-05-24,0,CLIC
2003-05-25,0,CLIC
2003-05-26,18,CLIC
2003-05-27,38.5,CLIC
2003-05-28,0,CLIC
2003-05-29,0,CLIC
2003-05-30,0,CLIC
2003-05-31,0,CLIC
2003-06-01,0,CLIC
2003-06-02,0,CLIC
2003-06-03,17,CLIC
2003-06-04,0,CLIC
2003-06-05,0,CLIC
2003-06-06,3.5,CLIC
2003-06-07,0,CLIC
2003-06-08,16.5,CLIC
2003-06-09,0,CLIC
2003-06-10,0,CLIC
2003-06-11,0,CLIC
2003-06-12,0,CLIC
2003-06-13,15,CLIC
2003-06-14,13,CLIC
2003-06-15,27,CLIC
2003-06-16,0,CLIC
2003-06-17,0,CLIC
2003-06-18,0,CLIC
2003-06-19,0,CLIC
2003-06-20,0,CLIC
2003-06-21,0,CLIC
2003-06-22,0,CLIC
2003-06-29,76,CLIC
2003-06-30,56,CLIC
2005-01-03,0,CLIC
2005-01-04,0,CLIC
2005-01-05,0,CLIC
2005-01-06,0,CLIC
2005-01-07,0,CLIC
2005-01-08,0,CLIC
2005-01-09,0,CLIC
2005-01-10,0,CLIC
2005-01-11,0,CLIC
2005-01-12,0,CLIC
2005-01-13,0,CLIC
2005-01-14,0,CLIC
2005-01-15,0,CLIC
2005-01-16,0,CLIC
2005-01-17,0,CLIC
2005-01-18,2.7,CLIC
2005-01-19,0,CLIC
2005-01-20,0,CLIC
2005-01-21,0,CLIC
2005-01-22,0,CLIC
2005-01-23,0,CLIC
2005-01-24,0,CLIC
2005-01-25,0,CLIC
2005-01-26,0,CLIC
2005-01-27,0,CLIC
2005-01-28,0,CLIC
2005-01-29,0,CLIC
2005-01-30,1,CLIC
2005-01-31,2.4,CLIC
2005-02-01,2.1,CLIC
2005-02-02,1.6,CLIC
2005-02-03,1.3,CLIC
2005-02-04,1.6,CLIC
2005-02-05,0,CLIC
2005-02-06,0,CLIC
2005-02-07,0,CLIC
2005-02-08,0,CLIC
2005-02-09,2.5,CLIC
2005-02-10,3.5,CLIC
2005-02-11,1.6,CLIC
2005-02-12,0,CLIC
2005-02-13,0,CLIC
2005-02-14,0,CLIC
2005-02-15,0,CLIC
2005-02-16,0,CLIC
2005-02-17,4.8,CLIC
2005-02-18,2.9,CLIC
2005-02-19,0,CLIC
2005-02-20,0,CLIC
2005-02-21,0,CLIC
2005-02-22,1.9,CLIC
2005-02-23,0,CLIC
2005-02-24,30.5,CLIC
2005-02-25,28.5,CLIC
2005-02-26,2,CLIC
2005-02-27,0,CLIC
2005-03-01,0,CLIC
2005-03-02,0,CLIC
2005-03-03,0,CLIC
2005-03-04,0,CLIC
2005-03-05,1.8,CLIC
2005-03-06,0,CLIC
2005-03-07,4.8,CLIC
2005-03-08,22,CLIC
2005-03-09,0,CLIC
2005-03-10,0,CLIC
2005-03-11,0,CLIC
2005-03-12,0,CLIC
2005-03-13,0,CLIC
2005-03-14,0,CLIC
2005-03-15,0,CLIC
2005-03-16,3.5,CLIC
2005-03-17,0,CLIC
2005-03-18,0,CLIC
2005-03-19,0,CLIC
2005-03-20,0,CLIC
2005-03-21,0,CLIC
2005-03-22,0,CLIC
2005-03-23,0,CLIC
2005-03-24,0,CLIC
2005-03-25,0,CLIC
2005-03-26,0,CLIC
2005-03-27,0,CLIC
2005-03-28,0,CLIC
2005-03-29,0,CLIC
2005-03-30,0,CLIC
2005-03-31,0,CLIC
2005-04-01,0,CLIC
2005-04-02,0,CLIC
2005-04-03,0,CLIC
2005-04-04,0,CLIC
2005-04-05,0,CLIC
2005-04-06,0,CLIC
2005-04-07,0,CLIC
2005-04-08,0,CLIC
2005-04-09,0,CLIC
2005-04-10,0,CLIC
2005-04-11,0,CLIC
2005-04-12,0,CLIC
2005-04-13,0,CLIC
2005-04-14,0,CLIC
2005-04-15,0,CLIC
2005-04-16,0,CLIC
2005-04-17,2.5,CLIC
2005-04-18,0,CLIC
2005-04-19,0,CLIC
2005-04-20,0,CLIC
2005-04-21,0,CLIC
2005-04-22,22.5,CLIC
2005-04-23,16.3,CLIC
2005-04-24,1.5,CLIC
2005-04-25,0,CLIC
2005-04-26,0,CLIC
2005-04-27,0,CLIC
2005-04-28,0,CLIC
2005-04-29,0,CLIC
2005-04-30,0,CLIC
2005-05-01,0,CLIC
2005-05-02,12.8,CLIC
2005-05-03,12,CLIC
2005-05-04,28,CLIC
2005-05-05,6,CLIC
2005-05-06,2,CLIC
2005-05-07,0,CLIC
2005-05-08,0,CLIC
2005-05-09,0,CLIC
2005-05-10,0,CLIC
2005-05-11,0,CLIC
2005-05-12,0,CLIC
2005-05-13,0,CLIC
2005-05-14,7.6,CLIC
2005-05-15,2.5,CLIC
2005-05-16,15.5,CLIC
2005-05-17,0,CLIC
2005-05-18,0,CLIC
2005-05-19,0,CLIC
2005-05-20,0,CLIC
2005-05-21,0,CLIC
2005-05-22,0,CLIC
2005-05-23,0,CLIC
2005-05-24,0,CLIC
2005-05-25,0,CLIC
2005-05-26,30,CLIC
2005-05-27,35,CLIC
2005-05-28,0,CLIC
2005-05-29,0,CLIC
2005-05-30,0,CLIC
2005-05-31,0,CLIC
2005-06-01,0,CLIC
2005-06-02,0,CLIC
2005-06-03,0,CLIC
2005-06-04,0,CLIC
2005-06-05,0,CLIC
2005-06-06,0,CLIC
2005-06-07,0,CLIC
2005-06-08,0,CLIC
2005-06-09,0,CLIC
2005-06-10,0,CLIC
2005-06-11,0,CLIC
2005-06-12,0,CLIC
2005-06-13,0,CLIC
2005-06-14,0,CLIC
2005-06-15,0,CLIC
2005-06-16,0,CLIC
2005-06-17,0,CLIC
2005-06-18,0,CLIC
2005-06-19,0,CLIC
2005-06-20,20,CLIC
2005-06-21,0,CLIC
2005-06-22,0,CLIC
2005-06-23,0,CLIC
2005-06-24,0,CLIC
2005-06-25,0,CLIC
2005-06-26,0,CLIC
2005-06-27,0,CLIC
2005-06-28,0,CLIC
2005-06-29,0,CLIC
2005-06-30,0,CLIC
2005-07-01,0,CLIC
2005-07-02,0,CLIC
2005-07-03,0,CLIC
2005-07-04,0,CLIC
2005-07-05,0,CLIC
2005-07-06,0,CLIC
2005-07-07,0,CLIC
2005-07-08,5,CLIC
2005-07-09,1,CLIC
2005-07-10,0,CLIC
2005-07-11,12.5,CLIC
2005-07-12,0,CLIC
2005-07-13,0,CLIC
2005-07-14,0,CLIC
2005-07-15,12.5,CLIC
2005-07-16,55,CLIC
2005-07-17,0,CLIC
2005-07-18,0,CLIC
2005-07-19,3.7121,CLIC
2005-07-20,121,CLIC
2005-07-21,33.8,CLIC
2005-07-22,2.5,CLIC
2005-07-23,0,CLIC
2005-07-24,80,CLIC
2005-07-25,6.8,CLIC
2005-07-26,0,CLIC
2005-07-27,0,CLIC
